user,has_ht,followers,friends
16419140,1,2581,4096
2724177559,0,146,177
1237258273,0,409,384
850037113647095808,1,0,0
3248239064,0,2353,1870
842629231402258433,1,1,3
1712438268,0,621,444
401429609,0,457,273
36561795,0,1210,946
1327254037,1,436,374
180232017,0,2958,1141
777959732,0,382,445
460493748,0,6632,261
832065737737064455,0,533,822
487071807,0,3120,2364
631383414,0,302,278
1126256689,0,903,743
369035965,0,732,611
840630894557827072,1,6028,5577
790064426,0,259,392
407493600,0,72,133
2465121771,0,3691,3716
3918830295,0,670,229
231736009,1,130,167
186494582,1,1707,2206
588872840,0,840,575
2580601228,0,460,363
622828451,0,166,187
413033469,0,117,352
2399877126,0,116,203
322879013,0,31425,23147
598908566,0,309,324
269931992,0,480,133
4924028459,0,46,239
705550522409951232,0,760,670
1890772064,0,1414,1461
604180263,0,458,192
1252441477,0,85,278
3220603724,0,59,107
2210525150,0,16985,10497
3274733287,0,220,208
56192739,0,502,559
727243484848115712,0,90,236
335295933,0,596,315
829845829192183808,0,1080,2881
187968237,0,135,181
169816220,1,820,516
3342518019,1,103,1004
804002770110021632,0,481,0
111199683,0,200,398
1881154021,0,629,544
3306170115,0,1137,142
407040351,0,2951,1352
2935745855,0,820,755
60499523,0,692,517
824636924472102912,0,80,82
719505132,0,4906,4469
844520877463146498,1,300,621
392599269,1,60763,53139
1656771608,0,144,98
2595966313,0,492,158
205586550,0,1154,4991
713745015701315585,0,87,82
361094123,0,179,375
3220903411,0,201,131
75730979,1,4413,5001
22992745,0,3404,1525
2753057555,0,245,308
231292534,1,11531,8961
732859554,0,495,132
2272541376,0,60,229
1579345585,0,394,435
1280380328,0,2598,1529
231292534,1,11531,8961
569124043,1,4063,3636
247308700,0,590,1396
302477338,0,113,143
822550796881563650,0,94,135
80362104,1,1209,779
29224372,0,124,477
265604866,0,1162,402
411173092,0,1660,144
289221495,0,524,1018
4854862760,1,406,241
123551633,0,1920,538
862700624,0,0,10
284635039,0,1593,246
1434117152,0,128,15
810481851622100992,0,0,48
3864224483,0,200,784
31014486,0,304,236
1240117488,0,21599,14772
31308751,0,207,911
54480162,0,417,474
4825693569,0,402,333
932879910,0,86,278
780224838195556353,1,10,82
748272807608360960,0,771,60
126912579,0,395,497
25467044,0,253,494
424826686,0,60,483
60092366,0,1750,2445
119823854,0,227,212
862701072,0,0,133
16132244,0,1385,2338
485271020,0,3589,3190
706788185,0,219,156
761901700139536384,1,2729,3
123036170,1,1485,245
433968106,0,147,109
1152294709,0,151,199
55817502,0,15819,3314
2298702541,1,1118,1107
116036385,0,1488,2045
758140078711508992,0,7,186
581694161,0,46,688
438045413,0,267,346
243616649,0,10933,1607
105073259,0,9,38
789647076040867840,0,58,598
30111777,1,74,39
778151296767500288,0,276,219
3809890576,0,1542,741
3072984637,0,282,175
4504962989,1,448,545
2809022397,0,21,91
868101956,0,29927,17641
1211100890,0,864,378
2868350302,0,368,471
1124408376,0,351,265
2931578454,0,118,86
825399587389050880,0,27,192
301795324,0,1743,1602
730756802644738048,0,14,253
1176948414,0,4538,3491
2984799804,0,311,558
3385915090,1,3416,200
2895635176,1,378,376
2464887805,0,3804,2980
848828735960694784,0,5,62
2800202508,0,7402,249
813452057738940424,0,154,262
822121694622076928,1,260,3
816201306750717952,0,114,592
3281938363,0,520,405
15255259,0,946,509
2913842074,0,2301,2330
15611490,0,1212,2982
717083809,0,357,166
4607401273,0,94,92
873428378,0,75,98
4676368926,0,208,779
1686433112,1,268,188
1126256689,0,903,743
52322886,0,3914,2015
53021267,0,27,142
119171197,0,167,413
267485252,0,53229,2264
849906035875864576,0,0,0
118711631,0,756,526
2744109771,1,399,862
103634449,0,11557,1572
4471964139,0,682,248
45850690,0,1132,239
2351104704,0,14578,203
369849195,0,48,12
2999199059,0,213,338
73647549,1,8522,4353
860685500,0,348,501
23505190,0,4414,1598
806551208022441986,0,80,85
3233454311,1,157,601
1499682198,0,235,260
737756874,0,170,330
209181514,0,295,519
312259814,0,1152,1379
818015576857554944,0,52,281
1654200649,0,187,604
1918596714,0,210,150
705137822693527552,0,822,930
2382044864,1,1739,380
132814447,0,3640,1481
719150833460494336,0,2,5
3297226109,0,310,246
832662444673638401,0,97,59
81485393,0,248,289
2965311516,0,122,338
419081441,1,66064,48217
47338119,1,528,300
54829104,1,176,154
331167515,0,39,84
236181879,0,541,62
3040273682,0,649,513
845621076977729536,0,15,173
2985674843,0,156,112
2240608806,0,528,397
218675445,0,438,473
3824077212,0,854,63
2312962070,0,16,116
2303917051,0,362,278
630285017,0,247,353
824362421112492033,0,83,78
328593971,0,156,173
84629131,0,3606,693
2881729633,0,389,80
2299814680,0,121,326
862674476,0,1,137
3350943815,0,12,106
157834571,0,1284,1282
262147143,0,54,123
1892860261,0,2100,2508
15350041,1,1049,1260
148422960,0,603,2327
3348800235,0,2895,179
2888485880,1,95,37
1952277932,0,270,623
2875117564,0,5966,3910
349150069,0,620,209
1296940452,0,150,228
97637872,0,657,1756
740142340170522625,0,464,215
152417307,0,409,266
1041387126,0,737,429
189395176,0,2845,3687
835878942,0,1592,2571
2742872241,0,45,302
298893312,1,159,254
4040370801,0,5138,1954
804168919,0,3,25
902968340,0,975,613
23480020,1,11215,4177
3856264336,0,243,165
1798031916,0,35,105
873865182,0,908,927
41563733,1,5965,5178
1532370307,0,140,151
19324432,0,443,604
818008166,0,266,71
2873761090,1,1190,2578
45883654,0,1681,566
782213258455330817,1,12,104
41204240,0,1177,630
1869607710,0,210,138
2797717432,0,1056,457
801170813047214080,0,19,109
849907577408299008,0,0,0
2974377442,0,116,223
91437605,0,537,784
3317557746,1,1637,4454
1263003878,0,2506,2232
176292487,0,958,914
1254632922,0,1819,218
794979562958520323,0,711,372
42323777,1,1263,540
782218265187627008,1,15,82
3099543917,0,2909,2319
126140327,1,557,1184
50175653,0,426,609
1849402506,0,175,249
349362960,0,2496,255
2956779498,0,122,361
1208747288,0,2449,1532
10796522,0,1897,5000
331006462,0,542,289
3346141329,0,627,630
738451793428914177,1,479,318
22084787,0,4733,3172
144667002,1,534,866
819013292697985026,1,1365,1762
2431804083,0,1025,656
58050768,0,57,185
837378086299549696,0,157,0
314727644,0,1167,1098
2176563476,0,148,169
802005476082728960,0,101,102
1437203700,1,1975,694
798470143676416000,0,3006,5000
55925774,1,14226,827
4223772134,0,4231,4992
4466528240,0,24,40
816586597,1,257,356
261749497,0,19208,999
798470143676416000,1,3006,5000
282518908,0,259,357
514668273,0,948,692
977189102,0,664,137
1467896078,0,158,124
794328799,0,160,145
3156919117,0,153,211
768569949321388032,0,28,136
138604653,0,523,1528
837232979906715648,0,37,451
2478799950,0,3560,2872
1546253083,1,4221,266
973627273,0,670,200
99883702,0,988,1046
1615623402,0,351,318
35345432,1,534,210
2361318409,0,71,77
16339287,0,140,234
3894305953,0,32,150
3074369187,1,1909,2211
545617411,0,1197,347
402421303,0,2853,2746
762576996958343168,0,374,1236
55316099,0,1124,1270
731060477770391552,0,1093,1164
134583692,0,232,621
4383861732,0,282,788
579651996,0,582,534
2426201936,0,500,491
423514732,0,242,172
1555093850,0,35,41
24484413,0,495,489
2246135980,0,803,675
1015768710,1,496,605
144529586,0,168,399
384691839,1,536,489
3259287660,0,101,141
15805527,0,184,557
1685972810,0,2481,1309
4738278993,0,125,402
165763238,0,359,183
1040516964,0,427,677
199375259,0,190,190
2490525165,0,2296,1666
302916114,0,4421,2007
773642029792362496,0,1823,4134
779772108,0,8399,2753
748430209599275008,0,77,85
849899189962235905,0,0,0
1004464458,0,772,767
21745575,0,2124,2309
2959252851,0,1726,689
486044893,1,26162,23150
441059131,1,334,163
364512483,0,5217,5224
253610073,1,858,1258
33119023,1,1439,4948
279813075,0,496,424
11830,1,3008,3256
29162342,0,121,263
850035671330848768,1,1,20
2280991080,0,308,198
738027347341774848,0,26,165
772143745726877696,0,453,301
2945077097,0,15,18
184844777,0,175,582
2359225776,1,594,699
849483218176921601,0,0,7
717491509755445248,0,11,3
92027640,0,376,490
4787414536,0,112,242
3256630811,1,63656,195
404084459,1,560,1111
165619433,1,544,908
62777058,0,659,702
7667882,0,59,55
88737129,0,311,373
3252180751,1,1251,549
731222253057286144,0,887,1032
535833722,0,605,184
492306486,0,1700,2322
2889712563,0,1144,1518
261902033,0,1231,1255
52623734,0,1124,373
782224413152337921,1,11,58
161390489,0,1680,607
849920804351619072,0,2,101
793375791476187136,0,255,263
384674213,0,12,1
725057534059532289,0,173,1134
2418012407,1,3765,2677
722083483653443586,0,351,1253
441158172,0,417,339
130557513,0,309791,1789
1019442750,0,497,522
1142450928,0,155,647
2990498334,0,644,563
808027089043619840,0,269,25
787419801006247936,0,2960,4021
3166439229,0,196,176
22536055,1,1422787,92330
2424558788,0,5,12
19921268,0,11450,12572
799068373187297280,0,80,66
48296199,0,399,714
5488552,0,103,306
815850842209341444,0,29,34
999537542,0,1484,1771
1093528368,0,202,348
337271805,0,1820,1197
636206167,0,150,316
2735808588,0,1648,1377
808704510545850368,0,487,664
1607113652,0,1663,395
570902283,1,454,2085
14751199,0,632,322
2234090097,0,196,191
703078778998820864,0,633,785
3014054033,0,904,605
553995127,0,33350,2199
717439624151441408,0,171,88
1225900362,1,69,209
210583003,0,449,487
278222250,0,1129,2509
365056762,0,4142,1003
1642303326,1,15447,14771
4826069675,0,18,133
1608608382,0,708,809
159420841,1,258,158
711244819,1,2436,2498
741375168304418818,1,239,238
3422157669,0,645,300
3052261135,0,117,130
2174435042,0,47,87
197838315,0,3385,3857
787866697,0,141,74
31751473,1,222,1284
845172597427875840,0,602,45
2939053217,0,9,95
1967379368,0,482,166
2687880096,0,340,561
293361088,0,3877,3531
20567407,0,2152,1904
316587431,0,406,504
910994096,0,798,2488
25970792,0,364,1454
771695644167864320,1,1336,352
738752077342625793,0,109,641
2436528256,0,909,817
825421231881084929,0,115,187
759524413,0,795,70
780184478039760897,0,141,130
276660601,0,642,1001
350291542,1,130,437
102488862,0,449,445
746005102234730496,0,52,185
1491465170,0,271,143
756281898171629568,1,116,99
501086625,0,668,543
849964377310609410,0,3,30
195832496,0,5493,757
717344004002693120,1,52,19
4374104232,1,13,116
1550339762,0,443,415
2861518062,0,278,190
788382716,0,855,625
832102318233440256,0,136,627
67738358,0,883,1029
287645194,0,1157,1272
323088727,0,29,61
841020620230004738,0,97,213
562335924,0,1222,582
162263757,0,841,376
273802825,0,886,815
3722027055,0,111,200
84390022,0,234,498
811761988552499204,1,340,519
2408246168,0,571,682
262295751,0,1265,1430
834134506328170497,0,4,6
2390964319,0,67,157
3439555847,1,1077,389
2703780198,0,302,1439
463509381,1,233,165
631005176,0,1029,343
375967763,0,48,220
2419997719,1,1568,660
751249303058911232,1,758,990
1584454812,0,2034,694
705770780592726016,0,126,118
340271898,1,15123,4941
3408251375,0,21,113
80331266,1,5111,3613
1361111910,0,199,162
604002365,1,568,1081
2577632246,0,209,364
313960661,0,345,286
1498897422,0,222395,895
836908844546686977,0,96,179
37262879,1,569,501
835215123275005952,0,219,0
796881034205753344,0,30,11
55353234,0,1310,820
1549819532,0,63,200
2243449399,1,2043,5001
75106127,1,129,264
153016803,0,119,286
785288715128016897,0,79,177
1960190810,0,433,406
181805248,0,1968,1843
217762160,1,180,820
2869878021,0,136,241
238249667,1,108,301
331131433,0,598,583
60475529,0,5647,1285
2235807312,0,385,845
314373993,0,11018,1906
3379056665,0,2019,2643
744231688218238976,0,2851,4651
1059703712,0,429,416
760529223345901569,1,11,318
321666445,0,1812,647
63166445,1,1876,1165
2574069493,0,191,207
2295038388,1,4743,2147
2657786192,0,146,306
216655995,0,904,1138
3449430437,1,271,379
4862924949,0,3290,4323
793712644804882432,1,245,98
2996681841,0,1807,485
780965732226064384,0,196,164
805875487251775490,1,547,1017
2245231195,0,88,174
448231486,1,137,504
849891562582679553,1,0,0
2949087894,0,14,59
475921620,0,466,750
847161525156536320,1,2,94
999134167,0,700,631
142364043,1,266,298
4622336241,0,67,245
2307193460,1,54,217
1478921617,1,214,701
14286412,0,3845,3422
140574169,1,103,104
837730885977980928,0,19,104
228437789,0,1657,4503
128726962,0,1806,2543
4755443110,0,448,224
788253918518206464,0,331,590
600188828,0,57,215
62693819,1,184,550
862694444,0,0,106
46772148,1,15665,17092
709276375400599552,0,50,87
788382534891474944,1,6,76
3156837230,0,207,66
1261167944,0,6728,7251
126519168,0,143,124
847848251348971523,0,178,36
18786099,0,1032,1936
3300307786,0,158,57
3816234184,0,50,518
88396777,0,6730,277
37169966,1,142,273
259543335,0,14,120
1618007706,0,39122,6342
195166704,0,30,140
768691410874798080,0,516,420
849732289005326341,1,3,9
75363885,0,208,116
763242793477165056,0,1853,4991
345161827,0,1197,863
38002119,0,14,38
735781406157070337,0,715,181
4646601225,0,350,858
211665618,0,2838,994
27614983,0,582,1932
314213024,0,1960,1931
17342027,0,19,132
845823040252329984,0,129,213
591884193,0,13,187
124685042,1,1897,242
260582860,0,337,715
41454603,0,2519,2647
1544627185,0,567,376
15115659,0,12912,1164
3158246648,0,941,1060
2218583438,0,289,270
1492429453,0,1739,176
572871510,0,1663,716
837874801351876609,0,6,17
1149110772,0,16,85
1441705363,1,115,125
58392421,0,678,706
289950003,0,549,461
1001971,1,491,586
166600458,0,4170,3783
2280119063,0,1092,1368
16266641,0,187,958
827506541876097025,0,273,423
805059662743826432,1,3,40
3856428861,0,680,318
283676534,0,313,521
584496814,0,896,755
1565066388,0,576,270
2228047761,0,1151,1758
340567206,0,2521,2255
60253573,0,670,577
33348015,0,375,1661
2561363013,0,271,1018
473275711,0,3618,595
47141098,0,916,729
834162175467995137,0,0,9
784802731517091840,0,32,291
451189559,0,230,468
4742254914,0,26,62
94738661,0,375,468
51151945,1,1911,628
2617701114,0,43,65
804367132792393729,0,45,350
808428703839567872,0,325,747
65151217,0,162,749
2524500794,0,534,364
365616455,1,195,148
374539519,0,5,111
936099156,1,406,1269
332371268,0,669,538
310221185,0,9393,813
77576779,1,1134,815
1711292828,0,379,349
823647182389592064,0,43,426
89233638,0,1060,571
37088959,0,395,318
2923942078,0,1604,973
587486420,1,2675,2176
160549452,0,222,222
731773151265202177,0,642,2100
2238977886,0,518,4
1893682428,0,84,104
2182387577,0,2006,3124
192743745,1,1351,79
226875823,0,1165,732
190519323,0,70,180
360930955,1,12473,2040
2379405234,0,858,166
756630669346897920,0,283,456
959030552,0,162,170
118492425,0,802,184
783700689662857216,0,17,15
788385067806564352,1,7,67
2424653491,0,270,616
2854686761,0,1101,1007
3572484733,0,874,1
1714404042,0,694,435
804498353673437185,0,181,366
732959832341282816,0,291,467
81885127,0,245,799
828667816085745667,1,30,60
721192488556363776,1,266,68
4778739981,0,1908,699
834002961307205632,0,69,210
3363776667,0,218,230
819921843586932737,0,51,43
1310401350,0,10727,1108
90185467,0,451,22
191777364,1,27201,388
34684072,0,3213,2230
2389526640,1,840,961
93638430,0,4283,2884
289433159,1,685,948
735203143,0,711,466
1319149932,0,3639,97
71137573,0,32850,457
338834492,0,901,543
93345323,0,877,1007
3376654643,0,10925,1267
482798759,1,319,257
306513713,0,656,565
64579616,1,5721,1635
850033100088377344,1,3,79
1898295032,0,702,1535
18417879,0,24,54
35475934,0,2221,2609
2890257359,0,113612,130
730293737541226496,0,4579,446
844582505944625153,0,93,209
391984939,0,1078,1826
482694137,0,2021,1881
784006722490863616,0,35,68
2457979341,1,3424,1092
845991754419466241,0,19,201
773544042835677184,0,205,0
799068373187297280,0,80,66
125448852,0,643,584
630070803,0,656,535
4613928325,0,557,37
843595546073976833,1,1087,1319
912724152,0,216,696
561369820,0,3192,556
2940724575,0,34,65
4043467624,0,256,269
90547995,0,420,228
84046500,0,1454,1318
738153239741227009,0,1270,476
1314719185,0,1748,1635
603331487,0,339,191
3421137220,0,1361,202
108684528,0,1669,963
815208611274227712,0,35,11
46614132,1,115060,1142
121651525,0,68,316
578550903,0,669,1317
21594127,0,2474,1906
808354920256700416,0,21,27
2308752840,0,1085,1253
806090889156169728,1,15899,14066
353747224,1,339,1250
485307070,0,381,893
2474151186,0,341,69
779124545521348608,0,286,401
3374114296,1,476,343
1056276739,0,84,79
485265056,1,6012,4708
17855119,0,1794,2512
3761182396,0,72,1077
3109357882,0,449,293
4318841353,0,5,0
51395114,1,5594,1616
250731504,0,21,15
820887378633977856,0,38,208
768511379464712193,0,901,2154
53282102,0,1106,509
192015861,0,195,353
196785306,0,748,384
3262199146,0,233,315
813173186749677568,0,429,919
172990231,0,1074,332
497061961,0,960,838
787795401529233408,0,24,527
199089760,0,301,238
3319456645,1,352,485
39126364,1,550,372
2750826868,0,124,171
1342744531,0,120,370
3020115666,0,893,783
794853522718081024,0,40,82
18077432,0,8761,2625
2885704614,0,358,274
4781769883,0,218,192
424370361,1,752,374
3399604971,0,44,115
1014603686,0,94,267
2192213825,0,357,398
2272507521,1,142,523
14271314,0,175,251
4146540159,0,508,1026
131660423,0,1056,216
4385353779,0,587,2490
1705693524,0,752,460
166003286,0,114,264
116300513,0,2250,724
2411491802,0,146,122
881045796,0,50,89
2608350955,0,534,701
355761360,0,15,69
777735459816345600,1,137,229
392570046,0,495,456
108684528,0,1669,963
1138661719,0,870,300
828213716508360704,1,118,130
71530124,0,396,177
53665586,0,172,705
707525978440884226,0,334,687
4814823441,1,91,99
430951527,0,4,58
785282220097310720,0,291,363
3305785266,0,838,742
614588527,0,87,42
2975242518,0,370,384
1307768174,0,401,1094
940277816,0,32,139
293012452,0,1810,1570
2576700048,0,481,286
2583874817,0,2736,636
1672452704,0,447,219
228130734,0,243,202
714274797153169410,0,20,1
781548576891600896,1,59,140
799959594609025029,0,658,1220
561268628,0,10553,664
352865171,0,590,626
727602643221155840,0,496,105
1203629832,0,489,1482
25606918,0,823,310
833105930296270849,0,41420,37042
3063742481,0,851,538
346076690,1,366,393
850039362041647104,1,0,21
201345702,0,933,1170
738306710717267968,0,4717,295
424299844,0,21,38
3056767475,0,349,133
2459162302,0,74,120
796465597878042624,0,304,952
2457396546,0,334,301
127016338,0,197,450
22298549,1,393,654
2869207752,1,4449,3154
1557771882,0,11058,9653
627435193,0,76,1502
849887850703269889,0,0,0
1203477974,1,604,1056
11551482,1,10423,8070
2711704856,0,132,219
316009257,1,1507,1301
70079348,0,2914,1295
834011358,0,370,670
492138699,0,279,472
167129836,0,635,637
724323918836715522,0,360,639
4071163457,0,1698,1390
809650725773082624,0,217,195
441618135,0,345,1019
988226695,1,3744,3599
3003101132,1,878,478
43264382,1,6287,2829
822261392,0,505,1062
121995657,0,273,544
849971533992873984,0,0,9
803805420011696128,1,9,69
2735213952,0,369,1688
16623813,0,408,243
