time,trend,volume
2017-04-06 23:12:49,#13RW,108208
2017-04-06 23:12:49,#CelebrityMasterChefIt,
2017-04-06 23:12:49,#PuebloYFANBLealtadAbsoluta,83222
2017-04-06 23:12:49,#NoFraudsVideo,
2017-04-06 23:12:49,#Piazzapulita,
2017-04-06 23:12:49,#FeatMabelEnMTVHITS,
2017-04-06 23:12:49,#OQueAVidaMeRoubou049,
2017-04-06 23:12:49,#WITW,18012
2017-04-06 23:12:49,#ClasicoQueVasAlGymY,
2017-04-06 23:12:49,#survirorgr,13150
2017-04-06 23:12:49,#YoConJemez,
2017-04-06 23:12:49,#NationalBurritoDay,44717
2017-04-06 23:12:49,#twepsv,
2017-04-06 23:12:49,#HeavyMetalMovies,
2017-04-06 23:12:49,#UnTuitPaDecirte,
2017-04-06 23:12:49,#FrozenFour,
2017-04-06 23:12:49,#MeuBoyNoTVZ,
2017-04-06 23:12:49,#TPMPlesparis,
2017-04-06 23:12:49,#ClassicRockComedians,
2017-04-06 23:22:49,#Gala15GHVIP5,134853
2017-04-06 23:22:49,#RockInRio,27722
2017-04-06 23:22:49,#bbcqt,32087
2017-04-06 23:22:49,#LEmissionPolitique,159331
2017-04-06 23:22:49,Don Rickles,154337
2017-04-06 23:22:49,Diego Souza,
2017-04-06 23:22:49,Charley Hoffman,
2017-04-06 23:22:49,Carlos Soler,
2017-04-06 23:22:49,Paloma Merodio,
2017-04-06 23:22:49,#BrazilIsReadyForHS1,
2017-04-06 23:22:49,#SyriaHoax,37288
2017-04-06 23:22:49,#RejectedPunkBandNames,
2017-04-06 23:22:49,#VzlaTrancaContraElGolpe,202001
2017-04-06 23:22:49,#TBTNoMTVHits,
2017-04-06 23:22:49,#Fast8EH,
2017-04-06 23:22:49,#CuentameHalley,
2017-04-06 23:22:49,#NuclearOption,123185
2017-04-06 23:22:49,#ClassicRockComedians,
2017-04-06 23:22:49,#13RW,109706
2017-04-06 23:22:49,#ClasicoQueVasAlGymY,
2017-04-06 23:22:49,#CelebrityMasterChefIt,
2017-04-06 23:22:49,#PuebloYFANBLealtadAbsoluta,83954
2017-04-06 23:22:49,#FeatMabelEnMTVHITS,
2017-04-06 23:22:49,#Piazzapulita,
2017-04-06 23:22:49,#NoFraudsVideo,
2017-04-06 23:22:49,#OQueAVidaMeRoubou049,
2017-04-06 23:22:49,#UnTuitPaDecirte,
2017-04-06 23:22:49,#survirorgr,13166
2017-04-06 23:22:49,#YoConJemez,
2017-04-06 23:22:49,#NationalBurritoDay,45164
2017-04-06 23:22:49,#WITW,18522
2017-04-06 23:22:49,#HeavyMetalMovies,
2017-04-06 23:22:49,#twepsv,
2017-04-06 23:22:49,#FrozenFour,
2017-04-06 23:32:51,#Gala15GHVIP5,139220
2017-04-06 23:32:51,#RockInRio,29632
2017-04-06 23:32:51,#bbcqt,32679
2017-04-06 23:32:51,#LEmissionPolitique,159830
2017-04-06 23:32:51,Don Rickles,156325
2017-04-06 23:32:51,Diego Souza,
2017-04-06 23:32:51,Charley Hoffman,
2017-04-06 23:32:51,Carlos Soler,
2017-04-06 23:32:51,Paloma Merodio,
2017-04-06 23:32:51,Freddy Guevara,22078
2017-04-06 23:32:51,#BrazilIsReadyForHS1,
2017-04-06 23:32:51,#SyriaHoax,42057
2017-04-06 23:32:51,#RejectedPunkBandNames,
2017-04-06 23:32:51,#VzlaTrancaContraElGolpe,203910
2017-04-06 23:32:51,#TBTNoMTVHits,
2017-04-06 23:32:51,#Fast8EH,
2017-04-06 23:32:51,#ClassicRockComedians,
2017-04-06 23:32:51,#ClasicoQueVasAlGymY,
2017-04-06 23:32:51,#CuentameHalley,
2017-04-06 23:32:51,#NuclearOption,124413
2017-04-06 23:32:51,#13RW,111192
2017-04-06 23:32:51,#FeatMabelEnMTVHITS,
2017-04-06 23:32:51,#CelebrityMasterChefIt,
2017-04-06 23:32:51,#PuebloYFANBLealtadAbsoluta,84961
2017-04-06 23:32:51,#UnTuitPaDecirte,
2017-04-06 23:32:51,#Piazzapulita,
2017-04-06 23:32:51,#NoFraudsVideo,
2017-04-06 23:32:51,#OQueAVidaMeRoubou049,
2017-04-06 23:32:51,#YoConJemez,
2017-04-06 23:32:51,#NationalBurritoDay,45618
2017-04-06 23:32:51,#HeavyMetalMovies,
2017-04-06 23:32:51,#WITW,18980
2017-04-06 23:32:51,#twepsv,
2017-04-06 23:47:48,#Gala15GHVIP5,150091
2017-04-06 23:47:48,#RockInRio,32235
2017-04-06 23:47:48,#bbcqt,33380
2017-04-06 23:47:48,#LEmissionPolitique,160500
2017-04-06 23:47:48,Diego Souza,
2017-04-06 23:47:48,Don Rickles,159205
2017-04-06 23:47:48,Charley Hoffman,
2017-04-06 23:47:48,Paloma Merodio,
2017-04-06 23:47:48,Carlos Soler,
2017-04-06 23:47:48,Freddy Guevara,23458
2017-04-06 23:47:48,#BrazilIsReadyForHS1,11497
2017-04-06 23:47:48,#SyriaHoax,48680
2017-04-06 23:47:48,#RejectedPunkBandNames,
2017-04-06 23:47:48,#VzlaTrancaContraElGolpe,206480
2017-04-06 23:47:48,#ClassicRockComedians,
2017-04-06 23:47:48,#ClasicoQueVasAlGymY,
2017-04-06 23:47:48,#TBTNoMTVHits,
2017-04-06 23:47:48,#Fast8EH,
2017-04-06 23:47:48,#CuentameHalley,
2017-04-06 23:47:48,#NuclearOption,126189
2017-04-06 23:47:48,#MBKathNiel,16366
2017-04-06 23:47:48,#NoFraudsVideo,10146
2017-04-06 23:47:48,#13RW,113126
2017-04-06 23:47:48,#FeatMabelEnMTVHITS,
2017-04-06 23:47:48,#UnTuitPaDecirte,
2017-04-06 23:47:48,#AsambleaRUM,
2017-04-06 23:47:48,#CelebrityMasterChefIt,
2017-04-06 23:47:48,#PuebloYFANBLealtadAbsoluta,86076
2017-04-06 23:47:48,#Piazzapulita,
2017-04-06 23:47:48,#OQueAVidaMeRoubou049,
2017-04-06 23:47:48,#YoConJemez,
2017-04-06 23:47:48,#NationalBurritoDay,46185
2017-04-06 23:47:48,#FrozenFour,
2017-04-06 23:52:53,#Gala15GHVIP5,152443
2017-04-06 23:52:53,#RockInRio,32866
2017-04-06 23:52:53,#bbcqt,33552
2017-04-06 23:52:53,#LEmissionPolitique,160695
2017-04-06 23:52:53,Diego Souza,
2017-04-06 23:52:53,Don Rickles,160395
2017-04-06 23:52:53,Charley Hoffman,
2017-04-06 23:52:53,Paloma Merodio,
2017-04-06 23:52:53,Carlos Soler,
2017-04-06 23:52:53,Freddy Guevara,23859
2017-04-06 23:52:53,#BrazilIsReadyForHS1,12239
2017-04-06 23:52:53,#SyriaHoax,51200
2017-04-06 23:52:53,#RejectedPunkBandNames,
2017-04-06 23:52:53,#VzlaTrancaContraElGolpe,207175
2017-04-06 23:52:53,#ClassicRockComedians,
2017-04-06 23:52:53,#ClasicoQueVasAlGymY,
2017-04-06 23:52:53,#TBTNoMTVHits,
2017-04-06 23:52:53,#Fast8EH,
2017-04-06 23:52:53,#MBKathNiel,17351
2017-04-06 23:52:53,#CuentameHalley,
2017-04-06 23:52:53,#NuclearOption,126750
2017-04-06 23:52:53,#AsambleaRUM,
2017-04-06 23:52:53,#NoFraudsVideo,10280
2017-04-06 23:52:53,#FeatMabelEnMTVHITS,
2017-04-06 23:52:53,#UnTuitPaDecirte,
2017-04-06 23:52:53,#13RW,113820
2017-04-06 23:52:53,#CelebrityMasterChefIt,
2017-04-06 23:52:53,#PuebloYFANBLealtadAbsoluta,86341
2017-04-06 23:52:53,#Piazzapulita,
2017-04-06 23:52:53,#OQueAVidaMeRoubou049,
2017-04-06 23:52:53,#FrozenFour,
2017-04-06 23:52:53,#YoConJemez,
2017-04-06 23:52:53,#NationalBurritoDay,46381
2017-04-07 00:02:46,#Gala15GHVIP5,155519
2017-04-07 00:02:46,#RockInRio,34357
2017-04-07 00:02:46,#bbcqt,33769
2017-04-07 00:02:46,#LEmissionPolitique,160911
2017-04-07 00:02:46,Diego Souza,
2017-04-07 00:02:46,Don Rickles,162439
2017-04-07 00:02:46,Charley Hoffman,
2017-04-07 00:02:46,Paloma Merodio,
2017-04-07 00:02:46,Tim Tebow,
2017-04-07 00:02:46,Carlos Soler,
2017-04-07 00:02:46,Freddy Guevara,25041
2017-04-07 00:02:46,#BrazilIsReadyForHS1,14071
2017-04-07 00:02:46,#SyriaHoax,56253
2017-04-07 00:02:46,#RejectedPunkBandNames,
2017-04-07 00:02:46,#MBKathNiel,20662
2017-04-07 00:02:46,#ClasicoQueVasAlGymY,
2017-04-07 00:02:46,#ClassicRockComedians,
2017-04-07 00:02:46,#VzlaTrancaContraElGolpe,208676
2017-04-07 00:02:46,#TBTNoMTVHits,
2017-04-07 00:02:46,#Fast8EH,
2017-04-07 00:02:46,#FeatMabelEnMTVHITS,
2017-04-07 00:02:46,#UnTuitPaDecirte,
2017-04-07 00:02:46,#AsambleaRUM,
2017-04-07 00:02:46,#CuentameHalley,
2017-04-07 00:02:46,#NuclearOption,127610
2017-04-07 00:02:46,#NoFraudsVideo,10491
2017-04-07 00:02:46,#13RW,115289
2017-04-07 00:02:46,#CelebrityMasterChefIt,
2017-04-07 00:02:46,#FrozenFour,
2017-04-07 00:02:46,#PuebloYFANBLealtadAbsoluta,87672
2017-04-07 00:02:46,#HipnoseOniTunes,
2017-04-07 00:02:46,#Piazzapulita,
2017-04-07 00:02:46,#YoConJemez,
2017-04-07 00:02:46,#OQueAVidaMeRoubou049,
2017-04-07 00:12:49,#Gala15GHVIP5,157787
2017-04-07 00:12:49,#RockInRio,35562
2017-04-07 00:12:49,#bbcqt,34063
2017-04-07 00:12:49,#BrazilIsReadyForHS1,16022
2017-04-07 00:12:49,Diego Souza,
2017-04-07 00:12:49,Don Rickles,164387
2017-04-07 00:12:49,Charley Hoffman,
2017-04-07 00:12:49,Tim Tebow,
2017-04-07 00:12:49,Paloma Merodio,
2017-04-07 00:12:49,Carlos Soler,
2017-04-07 00:12:49,Freddy Guevara,26301
2017-04-07 00:12:49,#MBKathNiel,27178
2017-04-07 00:12:49,#LEmissionPolitique,161200
2017-04-07 00:12:49,#SyriaHoax,61121
2017-04-07 00:12:49,#RejectedPunkBandNames,
2017-04-07 00:12:49,#ClasicoQueVasAlGymY,
2017-04-07 00:12:49,#ClassicRockComedians,
2017-04-07 00:12:49,#JuevesIntratable,
2017-04-07 00:12:49,#ParoTotal,
2017-04-07 00:12:49,#VzlaTrancaContraElGolpe,209954
2017-04-07 00:12:49,#TBTNoMTVHits,
2017-04-07 00:12:49,#FeatMabelEnMTVHITS,
2017-04-07 00:12:49,#UnTuitPaDecirte,
2017-04-07 00:12:49,#AsambleaRUM,
2017-04-07 00:12:49,#CuentameHalley,
2017-04-07 00:12:49,#NuclearOption,128543
2017-04-07 00:12:49,#NoFraudsVideo,10658
2017-04-07 00:12:49,#13RW,116489
2017-04-07 00:12:49,#FrozenFour,
2017-04-07 00:12:49,#CelebrityMasterChefIt,
2017-04-07 00:12:49,#HipnoseOniTunes,
2017-04-07 00:12:49,#PuebloYFANBLealtadAbsoluta,88976
2017-04-07 00:12:49,#YoConJemez,
2017-04-07 00:12:49,#SempreMafiaSdv,
2017-04-07 00:12:49,#Piazzapulita,
2017-04-07 00:22:43,#Gala15GHVIP5,159548
2017-04-07 00:22:43,#RockInRio,36588
2017-04-07 00:22:43,#BrazilIsReadyForHS1,18331
2017-04-07 00:22:43,#MBKathNiel,31664
2017-04-07 00:22:43,Diego Souza,
2017-04-07 00:22:43,Don Rickles,166201
2017-04-07 00:22:43,Tim Tebow,12469
2017-04-07 00:22:43,Charley Hoffman,
2017-04-07 00:22:43,Paloma Merodio,
2017-04-07 00:22:43,Carlos Soler,
2017-04-07 00:22:43,Freddy Guevara,27291
2017-04-07 00:22:43,#bbcqt,34274
2017-04-07 00:22:43,#LEmissionPolitique,161424
2017-04-07 00:22:43,#SyriaHoax,65926
2017-04-07 00:22:43,#JuevesIntratable,
2017-04-07 00:22:43,#RejectedPunkBandNames,
2017-04-07 00:22:43,#ParoTotal,
2017-04-07 00:22:43,#ClasicoQueVasAlGymY,
2017-04-07 00:22:43,#ClassicRockComedians,
2017-04-07 00:22:43,#VzlaTrancaContraElGolpe,210996
2017-04-07 00:22:43,#TBTNoMTVHits,
2017-04-07 00:22:43,#FeatMabelEnMTVHITS,
2017-04-07 00:22:43,#UnTuitPaDecirte,
2017-04-07 00:22:43,#AsambleaRUM,
2017-04-07 00:22:43,#NuclearOption,129493
2017-04-07 00:22:43,#NoFraudsVideo,10825
2017-04-07 00:22:43,#FrozenFour,
2017-04-07 00:22:43,#13RW,117409
2017-04-07 00:22:43,#SempreMafiaSdv,
2017-04-07 00:22:43,#HipnoseOniTunes,
2017-04-07 00:22:43,#YoConJemez,
2017-04-07 00:22:43,#CelebrityMasterChefIt,
2017-04-07 00:22:43,#PuebloYFANBLealtadAbsoluta,89723
2017-04-07 00:22:43,#Piazzapulita,
2017-04-07 00:32:47,#Gala15GHVIP5,160731
2017-04-07 00:32:47,#RockInRio,37527
2017-04-07 00:32:47,#BrazilIsReadyForHS1,23131
2017-04-07 00:32:47,#MBKathNiel,38736
2017-04-07 00:32:47,Diego Souza,
2017-04-07 00:32:47,Don Rickles,167975
2017-04-07 00:32:47,Tim Tebow,16607
2017-04-07 00:32:47,Charley Hoffman,
2017-04-07 00:32:47,Paloma Merodio,10247
2017-04-07 00:32:47,Freddy Guevara,28558
2017-04-07 00:32:47,Carlos Soler,
2017-04-07 00:32:47,#bbcqt,34456
2017-04-07 00:32:47,#SyriaHoax,70808
2017-04-07 00:32:47,#JuevesIntratable,
2017-04-07 00:32:47,#LEmissionPolitique,161674
2017-04-07 00:32:47,#ParoTotal,
2017-04-07 00:32:47,#RejectedPunkBandNames,
2017-04-07 00:32:47,#ClasicoQueVasAlGymY,
2017-04-07 00:32:47,#ClassicRockComedians,
2017-04-07 00:32:47,#VzlaTrancaContraElGolpe,212004
2017-04-07 00:32:47,#UnTuitPaDecirte,
2017-04-07 00:32:47,#TBTNoMTVHits,
2017-04-07 00:32:47,#AsambleaRUM,
2017-04-07 00:32:47,#FeatMabelEnMTVHITS,
2017-04-07 00:32:47,#SempreMafiaSdv,
2017-04-07 00:32:47,#HipnoseOniTunes,
2017-04-07 00:32:47,#FrozenFour,
2017-04-07 00:32:47,#NoFraudsVideo,10980
2017-04-07 00:32:47,#CelebrityMasterChefIt,
2017-04-07 00:32:47,#YoConJemez,
2017-04-07 00:32:47,#Piazzapulita,
2017-04-07 00:32:47,#DanielaDice,
2017-04-07 00:32:47,#OQueAVidaMeRoubou049,
2017-04-07 00:47:43,#RockInRio,38829
2017-04-07 00:47:43,#Gala15GHVIP5,162100
2017-04-07 00:47:43,#BrazilIsReadyForHS1,31231
2017-04-07 00:47:43,#MBKathNiel,50069
2017-04-07 00:47:43,Diego Souza,
2017-04-07 00:47:43,Don Rickles,170451
2017-04-07 00:47:43,Tim Tebow,21215
2017-04-07 00:47:43,Charley Hoffman,
2017-04-07 00:47:43,Paloma Merodio,10632
2017-04-07 00:47:43,Freddy Guevara,31120
2017-04-07 00:47:43,Carlos Soler,
2017-04-07 00:47:43,#JuevesIntratable,
2017-04-07 00:47:43,#SyriaHoax,78468
2017-04-07 00:47:43,#bbcqt,34677
2017-04-07 00:47:43,#LEmissionPolitique,161993
2017-04-07 00:47:43,#ParoTotal,
2017-04-07 00:47:43,#ClasicoQueVasAlGymY,
2017-04-07 00:47:43,#RejectedPunkBandNames,
2017-04-07 00:47:43,#ClassicRockComedians,
2017-04-07 00:47:43,#VzlaTrancaContraElGolpe,213519
2017-04-07 00:47:43,#UnTuitPaDecirte,
2017-04-07 00:47:43,#TBTNoMTVHits,
2017-04-07 00:47:43,#HipnoseOniTunes,
2017-04-07 00:47:43,#AsambleaRUM,
2017-04-07 00:47:43,#DanielaDice,
2017-04-07 00:47:43,#FeatMabelEnMTVHITS,
2017-04-07 00:47:43,#InTimesLikeThese,
2017-04-07 00:47:43,#SempreMafiaSdv,
2017-04-07 00:47:43,#TrancaHastaQueCaiga,
2017-04-07 00:47:43,#FrozenFour,
2017-04-07 00:47:43,#YoConJemez,
2017-04-07 00:47:43,#NoFraudsVideo,11230
2017-04-07 00:47:43,#CelebrityMasterChefIt,
2017-04-07 00:47:43,#JumatBerkah,
2017-04-07 00:57:41,#RockInRio,39677
2017-04-07 00:57:41,#Gala15GHVIP5,162684
2017-04-07 00:57:41,#BrazilIsReadyForHS1,34677
2017-04-07 00:57:41,#MBKathNiel,55333
2017-04-07 00:57:41,Diego Souza,
2017-04-07 00:57:41,Tim Tebow,23793
2017-04-07 00:57:41,Don Rickles,172074
2017-04-07 00:57:41,Charley Hoffman,
2017-04-07 00:57:41,Matt Kemp,
2017-04-07 00:57:41,Paloma Merodio,10922
2017-04-07 00:57:41,Freddy Guevara,32181
2017-04-07 00:57:41,Carlos Soler,
2017-04-07 00:57:41,Harvey,14826
2017-04-07 00:57:41,#JuevesIntratable,
2017-04-07 00:57:41,#SyriaHoax,82899
2017-04-07 00:57:41,#bbcqt,34823
2017-04-07 00:57:41,#LEmissionPolitique,162149
2017-04-07 00:57:41,#ParoTotal,10050
2017-04-07 00:57:41,#ClasicoQueVasAlGymY,
2017-04-07 00:57:41,#RejectedPunkBandNames,
2017-04-07 00:57:41,#ClassicRockComedians,
2017-04-07 00:57:41,#HipnoseOniTunes,
2017-04-07 00:57:41,#FrozenFour,
2017-04-07 00:57:41,#VzlaTrancaContraElGolpe,214462
2017-04-07 00:57:41,#UnTuitPaDecirte,
2017-04-07 00:57:41,#DanielaDice,
2017-04-07 00:57:41,#TBTNoMTVHits,
2017-04-07 00:57:41,#AsambleaRUM,
2017-04-07 00:57:41,#USAvRUS,
2017-04-07 00:57:41,#InTimesLikeThese,
2017-04-07 00:57:41,#FeatMabelEnMTVHITS,
2017-04-07 00:57:41,#SempreMafiaSdv,
2017-04-07 00:57:41,#TrancaHastaQueCaiga,
2017-04-07 00:57:41,#YoConJemez,
2017-04-07 00:57:41,#JumatBerkah,
2017-04-07 00:57:41,#NoFraudsVideo,11353
2017-04-07 01:02:45,#RockInRio,40013
2017-04-07 01:02:45,#Gala15GHVIP5,162847
2017-04-07 01:02:45,#BrazilIsReadyForHS1,35910
2017-04-07 01:02:45,#MBKathNiel,58698
2017-04-07 01:02:45,#JuevesIntratable,10345
2017-04-07 01:02:45,Diego Souza,
2017-04-07 01:02:45,Tim Tebow,24702
2017-04-07 01:02:45,Don Rickles,172875
2017-04-07 01:02:45,Matt Kemp,
2017-04-07 01:02:45,Charley Hoffman,
2017-04-07 01:02:45,Harvey,14695
2017-04-07 01:02:45,Paloma Merodio,10995
2017-04-07 01:02:45,Brenner,
2017-04-07 01:02:45,Freddy Guevara,32635
2017-04-07 01:02:45,#SyriaHoax,85256
2017-04-07 01:02:45,#bbcqt,34860
2017-04-07 01:02:45,#LEmissionPolitique,162240
2017-04-07 01:02:45,#ParoTotal,10580
2017-04-07 01:02:45,#ClasicoQueVasAlGymY,
2017-04-07 01:02:45,#RejectedPunkBandNames,
2017-04-07 01:02:45,#FrozenFour,
2017-04-07 01:02:45,#ClassicRockComedians,
2017-04-07 01:02:45,#HipnoseOniTunes,
2017-04-07 01:02:45,#UnTuitPaDecirte,
2017-04-07 01:02:45,#DanielaDice,
2017-04-07 01:02:45,#InTimesLikeThese,
2017-04-07 01:02:45,#AsambleaRUM,
2017-04-07 01:02:45,#TBTNoMTVHits,
2017-04-07 01:02:45,#USAvRUS,
2017-04-07 01:02:45,#FeatMabelEnMTVHITS,
2017-04-07 01:02:45,#SempreMafiaSdv,
2017-04-07 01:02:45,#TrancaHastaQueCaiga,
2017-04-07 01:02:45,#JumatBerkah,
2017-04-07 01:02:45,#FakeDaFunk2k17,
2017-04-07 01:02:45,#YoConJemez,
2017-04-07 01:02:45,#NoFraudsVideo,11454
2017-04-07 01:17:47,#RockInRio,41179
2017-04-07 01:17:47,#BrazilIsReadyForHS1,38880
2017-04-07 01:17:47,#Gala15GHVIP5,163412
2017-04-07 01:17:47,#MBKathNiel,73055
2017-04-07 01:17:47,#JuevesIntratable,12957
2017-04-07 01:17:47,Tim Tebow,27451
2017-04-07 01:17:47,Diego Souza,10483
2017-04-07 01:17:47,Don Rickles,175195
2017-04-07 01:17:47,Matt Kemp,
2017-04-07 01:17:47,Charley Hoffman,
2017-04-07 01:17:47,Harvey,15174
2017-04-07 01:17:47,Brenner,
2017-04-07 01:17:47,Paloma Merodio,11376
2017-04-07 01:17:47,Gustavo Herrera,
2017-04-07 01:17:47,Freddy Guevara,34736
2017-04-07 01:17:47,#SyriaHoax,92302
2017-04-07 01:17:47,#bbcqt,35029
2017-04-07 01:17:47,#ParoTotal,11640
2017-04-07 01:17:47,#LEmissionPolitique,162484
2017-04-07 01:17:47,#ClasicoQueVasAlGymY,
2017-04-07 01:17:47,#TGIT,
2017-04-07 01:17:47,#RejectedPunkBandNames,
2017-04-07 01:17:47,#FrozenFour,
2017-04-07 01:17:47,#ClassicRockComedians,
2017-04-07 01:17:47,#USWNT,
2017-04-07 01:17:47,#UnTuitPaDecirte,
2017-04-07 01:17:47,#InTimesLikeThese,
2017-04-07 01:17:47,#HipnoseOniTunes,
2017-04-07 01:17:47,#DanielaDice,
2017-04-07 01:17:47,#AsambleaRUM,
2017-04-07 01:17:47,#ChicagoMed,
2017-04-07 01:17:47,#SempreMafiaSdv,
2017-04-07 01:17:47,#FeatMabelEnMTVHITS,
2017-04-07 01:17:47,#FakeDaFunk2k17,
2017-04-07 01:17:47,#LaClase62,
2017-04-07 01:17:47,#IMPACTonPOP,
2017-04-07 01:17:47,#YoConJemez,
2017-04-07 01:22:48,#Scandal,26259
2017-04-07 01:22:48,#RockInRio,41482
2017-04-07 01:22:48,#BrazilIsReadyForHS1,39742
2017-04-07 01:22:48,#Gala15GHVIP5,163552
2017-04-07 01:22:48,#MBKathNiel,77426
2017-04-07 01:22:48,Tim Tebow,28271
2017-04-07 01:22:48,Diego Souza,10710
2017-04-07 01:22:48,Don Rickles,175843
2017-04-07 01:22:48,Matt Kemp,
2017-04-07 01:22:48,Charley Hoffman,
2017-04-07 01:22:48,50 Tomahawk,
2017-04-07 01:22:48,Harvey,15313
2017-04-07 01:22:48,Brenner,
2017-04-07 01:22:48,Paloma Merodio,11514
2017-04-07 01:22:48,Gustavo Herrera,
2017-04-07 01:22:48,Freddy Guevara,35621
2017-04-07 01:22:48,#JuevesIntratable,13909
2017-04-07 01:22:48,#SyriaHoax,94668
2017-04-07 01:22:48,#bbcqt,35058
2017-04-07 01:22:48,#ClasicoQueVasAlGymY,
2017-04-07 01:22:48,#ParoTotal,11956
2017-04-07 01:22:48,#LEmissionPolitique,162588
2017-04-07 01:22:48,#RejectedPunkBandNames,
2017-04-07 01:22:48,#FrozenFour,
2017-04-07 01:22:48,#UnTuitPaDecirte,
2017-04-07 01:22:48,#ClassicRockComedians,
2017-04-07 01:22:48,#USWNT,
2017-04-07 01:22:48,#InTimesLikeThese,
2017-04-07 01:22:48,#HipnoseOniTunes,
2017-04-07 01:22:48,#AsambleaRUM,
2017-04-07 01:22:48,#DanielaDice,
2017-04-07 01:22:48,#ChicagoMed,
2017-04-07 01:22:48,#SempreMafiaSdv,
2017-04-07 01:22:48,#FeatMabelEnMTVHITS,
2017-04-07 01:22:48,#FakeDaFunk2k17,
2017-04-07 01:22:48,#JumatBerkah,
2017-04-07 01:32:42,#Scandal,
2017-04-07 01:32:42,Syria,1048749
2017-04-07 01:32:42,#RockInRio,42040
2017-04-07 01:32:42,#BrazilIsReadyForHS1,41184
2017-04-07 01:32:42,#MBKathNiel,83171
2017-04-07 01:32:42,#Gala15GHVIP5,163770
2017-04-07 01:32:42,Tim Tebow,29603
2017-04-07 01:32:42,Diego Souza,11144
2017-04-07 01:32:42,Don Rickles,176970
2017-04-07 01:32:42,Homs,14645
2017-04-07 01:32:42,Matt Kemp,
2017-04-07 01:32:42,Charley Hoffman,
2017-04-07 01:32:42,Brenner,
2017-04-07 01:32:42,Harvey,15533
2017-04-07 01:32:42,Paloma Merodio,11772
2017-04-07 01:32:42,Gustavo Herrera,
2017-04-07 01:32:42,Freddy Guevara,36673
2017-04-07 01:32:42,#JuevesIntratable,15121
2017-04-07 01:32:42,#ClasicoQueVasAlGymY,
2017-04-07 01:32:42,#ParoTotal,12611
2017-04-07 01:32:42,#LEmissionPolitique,162808
2017-04-07 01:32:42,#bbcqt,35113
2017-04-07 01:32:42,#RejectedPunkBandNames,
2017-04-07 01:32:42,#FrozenFour,
2017-04-07 01:32:42,#USAvRUS,
2017-04-07 01:32:42,#UnTuitPaDecirte,
2017-04-07 01:32:42,#InTimesLikeThese,
2017-04-07 01:32:42,#ClassicRockComedians,
2017-04-07 01:32:42,#HipnoseOniTunes,
2017-04-07 01:32:42,#AsambleaRUM,
2017-04-07 01:32:42,#ChicagoMed,
2017-04-07 01:32:42,#SempreMafiaSdv,
2017-04-07 01:32:42,#DanielaDice,
2017-04-07 01:32:42,#FakeDaFunk2k17,
2017-04-07 01:32:42,#FeatMabelEnMTVHITS,
2017-04-07 01:32:42,#IMPACTonPOP,
2017-04-07 01:42:53,#Scandal,47157
2017-04-07 01:42:53,Syria,1125025
2017-04-07 01:42:53,#RockInRio,42591
2017-04-07 01:42:53,#BrazilIsReadyForHS1,42667
2017-04-07 01:42:53,#MBKathNiel,86829
2017-04-07 01:42:53,#Gala15GHVIP5,163874
2017-04-07 01:42:53,Tim Tebow,30767
2017-04-07 01:42:53,Diego Souza,11558
2017-04-07 01:42:53,Don Rickles,178125
2017-04-07 01:42:53,Homs,17498
2017-04-07 01:42:53,Matt Kemp,
2017-04-07 01:42:53,Brenner,
2017-04-07 01:42:53,Charley Hoffman,
2017-04-07 01:42:53,Harvey,15961
2017-04-07 01:42:53,Gustavo Herrera,
2017-04-07 01:42:53,Paloma Merodio,11978
2017-04-07 01:42:53,#JuevesIntratable,16259
2017-04-07 01:42:53,#ClasicoQueVasAlGymY,
2017-04-07 01:42:53,#ParoTotal,13161
2017-04-07 01:42:53,#LEmissionPolitique,162942
2017-04-07 01:42:53,#bbcqt,35185
2017-04-07 01:42:53,#RejectedPunkBandNames,
2017-04-07 01:42:53,#FrozenFour,
2017-04-07 01:42:53,#USAvRUS,
2017-04-07 01:42:53,#UnTuitPaDecirte,
2017-04-07 01:42:53,#InTimesLikeThese,
2017-04-07 01:42:53,#HipnoseOniTunes,
2017-04-07 01:42:53,#ClassicRockComedians,
2017-04-07 01:42:53,#SempreMafiaSdv,
2017-04-07 01:42:53,#ChicagoMed,
2017-04-07 01:42:53,#FakeDaFunk2k17,
2017-04-07 01:42:53,#AsambleaRUM,
2017-04-07 01:42:53,#DanielaDice,
2017-04-07 01:42:53,#FeatMabelEnMTVHITS,
2017-04-07 01:52:49,#Scandal,58139
2017-04-07 01:52:49,Syria,1211343
2017-04-07 01:52:49,#RockInRio,43169
2017-04-07 01:52:49,#BrazilIsReadyForHS1,43893
2017-04-07 01:52:49,#MBKathNiel,88968
2017-04-07 01:52:49,Tim Tebow,32062
2017-04-07 01:52:49,Don Rickles,179115
2017-04-07 01:52:49,Diego Souza,11872
2017-04-07 01:52:49,Homs,19717
2017-04-07 01:52:49,Matt Kemp,
2017-04-07 01:52:49,Brenner,
2017-04-07 01:52:49,Charley Hoffman,
2017-04-07 01:52:49,Harvey,16252
2017-04-07 01:52:49,Shayrat,
2017-04-07 01:52:49,Gustavo Herrera,
2017-04-07 01:52:49,#Gala15GHVIP5,164042
2017-04-07 01:52:49,#JuevesIntratable,17243
2017-04-07 01:52:49,#ClasicoQueVasAlGymY,
2017-04-07 01:52:49,#ParoTotal,13715
2017-04-07 01:52:49,#LEmissionPolitique,163060
2017-04-07 01:52:49,#bbcqt,35272
